robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,61,60001,944.732,1.0,0.0669,eval,944.732,291.7,1.0
robot_001,62,61001,937.493,1.0,0.0645,eval,937.493,289.0,1.0
robot_001,63,62001,961.201,1.0,0.0649,eval,961.201,296.3,1.0
robot_001,64,63001,999.723,1.0,0.0652,eval,999.723,307.7,1.0
robot_001,65,64001,975.347,1.0,0.0631,eval,975.347,300.0,1.0
robot_001,66,65001,1021.966,1.0,0.0643,eval,1021.966,312.7,1.0
robot_001,67,66001,1156.776,1.0,0.0627,eval,1156.776,346.3,1.0
robot_001,68,67001,1067.702,1.0,0.0634,eval,1067.702,323.7,1.0
robot_001,69,68001,1074.373,1.0,0.0629,eval,1074.373,326.0,1.0
robot_001,70,69001,1234.18,1.0,0.0645,eval,1234.18,376.3,1.0
robot_001,71,70001,1080.949,1.0,0.0613,eval,1080.949,331.3,1.0
robot_001,72,71001,1116.504,1.0,0.059,eval,1116.504,340.3,1.0
robot_001,73,72001,1200.316,1.0,0.0608,eval,1200.316,364.7,1.0
robot_001,74,73001,1053.009,1.0,0.0632,eval,1053.009,321.0,1.0
robot_001,75,74001,1283.798,1.0,0.0632,eval,1283.798,392.3,1.0
robot_001,76,75001,1193.635,1.0,0.0615,eval,1193.635,363.7,1.0
robot_001,77,76001,1151.691,1.0,0.062,eval,1151.691,347.0,1.0
robot_001,78,77001,982.234,1.0,0.0604,eval,982.234,300.7,1.0
robot_001,79,78001,1297.964,1.0,0.0612,eval,1297.964,393.7,1.0
robot_001,80,79001,1200.912,1.0,0.0605,eval,1200.912,362.3,1.0
robot_001,81,80001,1333.305,1.0,0.0628,eval,1333.305,404.3,1.0
robot_001,82,81001,1301.002,1.0,0.0654,eval,1301.002,398.7,1.0
robot_001,83,82001,1242.426,1.0,0.0643,eval,1242.426,379.7,1.0
robot_001,84,83001,1087.24,1.0,0.0655,eval,1087.24,330.7,1.0
robot_001,85,84001,1150.963,1.0,0.0707,eval,1150.963,346.0,1.0
robot_001,86,85001,1103.09,1.0,0.0699,eval,1103.09,337.7,1.0
robot_001,87,86001,1291.247,1.0,0.069,eval,1291.247,389.7,1.0
robot_001,88,87001,1273.316,1.0,0.0675,eval,1273.316,385.0,1.0
robot_001,89,88001,1553.773,1.0,0.0678,eval,1553.773,469.7,1.0
robot_001,90,89001,1445.871,1.0,0.0683,eval,1445.871,437.0,1.0
robot_001,91,90001,1431.672,1.0,0.0694,eval,1431.672,437.3,1.0
robot_001,92,91001,1767.74,1.0,0.0716,eval,1767.74,538.3,1.0
robot_001,93,92001,1281.843,1.0,0.0705,eval,1281.843,387.7,1.0
robot_001,94,93001,2089.961,1.0,0.0693,eval,2089.961,639.7,1.0
robot_001,95,94001,1781.865,1.0,0.0721,eval,1781.865,547.7,1.0
robot_001,96,95001,2008.948,1.0,0.071,eval,2008.948,616.3,1.0
robot_001,97,96001,1779.621,1.0,0.0745,eval,1779.621,541.7,1.0
robot_001,98,97001,1262.796,1.0,0.0711,eval,1262.796,382.3,1.0
robot_001,99,98001,1539.296,1.0,0.0726,eval,1539.296,466.0,1.0
robot_001,100,99001,1684.188,1.0,0.0749,eval,1684.188,510.0,1.0
robot_001,101,100001,1683.041,1.0,0.0746,eval,1683.041,511.3,1.0
robot_001,102,101001,1232.886,1.0,0.0739,eval,1232.886,377.7,1.0
robot_001,103,102001,1099.086,1.0,0.0717,eval,1099.086,344.0,1.0
