condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode,throughput_post_60s,recovery_tasks_to_pre,background_bandwidth_mb,concurrency_level,fault_injected,retry_count,total_recovery_ms
cold_restart,robot_001,80,1780025036.9558897,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.6043120995164,0,2117.347712162882,2117.347712162882,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_015,81,1780025054.9228184,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.6663970202208,0,2120.3739549964666,2120.3739549964666,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.6,1,0,1,0,0,0
cold_restart,robot_002,82,1780025072.580826,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.4142563343048,0,2118.7687083147466,2118.7687083147466,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_005,83,1780025089.9282184,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.0680367015302,0,2117.7676767110825,2117.7676767110825,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_018,84,1780025107.2752693,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.7270670980215,0,2117.9738831706345,2117.9738831706345,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,130.2,1,0,1,0,0,0
cold_restart,robot_019,85,1780025126.471657,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.5274553336203,0,2120.5833703279495,2120.5833703279495,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,114.9,1,0,1,0,0,0
cold_restart,robot_009,86,1780025144.7451487,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2003.190290182829,0,2119.646885432303,2119.646885432303,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_013,87,1780025162.3988314,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.105410978198,0,2116.735309828073,2116.735309828073,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.5,1,0,1,0,0,0
cold_restart,robot_003,88,1780025180.3628407,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.2687278687954,0,2117.881303653121,2117.881303653121,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,122.0,1,0,1,0,0,0
cold_restart,robot_008,89,1780025197.4098196,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.9011651165783,0,2120.081789791584,2120.081789791584,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.6,1,0,1,0,0,0
