robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,139,138001,3231.972,1.0,0.0479,eval,3231.972,1000.0,1.0
robot_001,140,139001,3251.66,1.0,0.0467,eval,3251.66,986.3,1.0
robot_001,141,140001,3228.194,1.0,0.0458,eval,3228.194,1000.0,1.0
robot_001,142,141001,3230.899,1.0,0.0459,eval,3230.899,983.3,1.0
robot_001,143,142001,2945.215,1.0,0.0473,eval,2945.215,899.7,1.0
robot_001,144,143001,3239.126,1.0,0.0452,eval,3239.126,1000.0,1.0
robot_001,145,144001,3246.81,1.0,0.0458,eval,3246.81,1000.0,1.0
robot_001,146,145001,2596.797,1.0,0.0479,eval,2596.797,781.3,1.0
robot_001,147,146001,3229.566,1.0,0.0465,eval,3229.566,1000.0,1.0
robot_001,148,147001,3223.601,1.0,0.046,eval,3223.601,1000.0,1.0
robot_001,149,148001,3221.813,1.0,0.045,eval,3221.813,1000.0,1.0
robot_001,150,149001,3214.142,1.0,0.0428,eval,3214.142,1000.0,1.0
robot_002,1,1,20.781,0.0,0.9997,eval,20.781,26.0,0.0
robot_002,2,1001,63.961,0.0,0.7429,eval,63.961,39.0,0.0
robot_002,3,2001,187.336,0.0,0.5638,eval,187.336,86.0,0.0
robot_002,4,3001,192.12,0.0,0.4366,eval,192.12,87.0,0.0
robot_002,5,4001,209.394,0.0,0.3357,eval,209.394,93.0,0.0
robot_002,6,5001,217.33,0.0,0.2561,eval,217.33,95.7,0.0
robot_002,7,6001,241.769,0.0,0.1956,eval,241.769,104.7,0.0
robot_002,8,7001,237.537,0.0,0.1537,eval,237.537,100.7,0.0
robot_002,9,8001,248.8,0.3333333333333333,0.1233,eval,248.8,103.3,0.3333333333333333
robot_002,10,9001,260.308,1.0,0.1012,eval,260.308,107.0,1.0
robot_002,11,10001,269.85,1.0,0.0825,eval,269.85,109.7,1.0
robot_002,12,11001,259.44,1.0,0.069,eval,259.44,106.0,1.0
robot_002,13,12001,259.683,1.0,0.0627,eval,259.683,106.7,1.0
robot_002,14,13001,263.143,1.0,0.0633,eval,263.143,107.3,1.0
robot_002,15,14001,261.999,1.0,0.0669,eval,261.999,107.0,1.0
robot_002,16,15001,271.58,1.0,0.0737,eval,271.58,110.0,1.0
robot_002,17,16001,276.018,1.0,0.0823,eval,276.018,111.0,1.0
robot_002,18,17001,278.118,1.0,0.0786,eval,278.118,112.0,1.0
robot_002,19,18001,286.989,1.0,0.0735,eval,286.989,115.7,1.0
robot_002,20,19001,303.067,1.0,0.0763,eval,303.067,120.3,1.0
robot_002,21,20001,306.536,1.0,0.0835,eval,306.536,122.0,1.0
robot_002,22,21001,331.579,1.0,0.1007,eval,331.579,132.0,1.0
robot_002,23,22001,326.717,1.0,0.1076,eval,326.717,132.7,1.0
robot_002,24,23001,324.835,1.0,0.0974,eval,324.835,130.3,1.0
robot_002,25,24001,308.898,1.0,0.0958,eval,308.898,125.0,1.0
robot_002,26,25001,333.214,1.0,0.105,eval,333.214,132.0,1.0
robot_002,27,26001,355.698,1.0,0.1007,eval,355.698,138.0,1.0
robot_002,28,27001,384.344,1.0,0.0973,eval,384.344,145.0,1.0
robot_002,29,28001,361.614,1.0,0.1007,eval,361.614,140.7,1.0
robot_002,30,29001,375.088,1.0,0.0996,eval,375.088,144.7,1.0
robot_002,31,30001,382.967,1.0,0.1108,eval,382.967,145.7,1.0
robot_002,32,31001,389.311,1.0,0.1215,eval,389.311,147.0,1.0
robot_002,33,32001,422.223,1.0,0.1239,eval,422.223,154.7,1.0
robot_002,34,33001,386.936,1.0,0.1207,eval,386.936,146.7,1.0
robot_002,35,34001,357.609,1.0,0.1145,eval,357.609,139.3,1.0
robot_002,36,35001,389.048,1.0,0.1115,eval,389.048,147.0,1.0
robot_002,37,36001,373.993,1.0,0.1077,eval,373.993,143.7,1.0
robot_002,38,37001,367.136,1.0,0.1039,eval,367.136,143.0,1.0
robot_002,39,38001,502.857,1.0,0.1026,eval,502.857,176.0,1.0
robot_002,40,39001,524.115,1.0,0.1064,eval,524.115,180.3,1.0
robot_002,41,40001,571.064,1.0,0.1085,eval,571.064,191.7,1.0
robot_002,42,41001,573.75,1.0,0.1099,eval,573.75,193.0,1.0
robot_002,43,42001,590.671,1.0,0.1062,eval,590.671,197.3,1.0
robot_002,44,43001,572.042,1.0,0.1069,eval,572.042,193.0,1.0
robot_002,45,44001,622.074,1.0,0.1172,eval,622.074,204.0,1.0
robot_002,46,45001,596.671,1.0,0.1078,eval,596.671,198.3,1.0
robot_002,47,46001,608.301,1.0,0.1106,eval,608.301,200.0,1.0
robot_002,48,47001,590.409,1.0,0.1132,eval,590.409,196.3,1.0
robot_002,49,48001,597.916,1.0,0.1109,eval,597.916,198.3,1.0
robot_002,50,49001,652.542,1.0,0.1012,eval,652.542,209.7,1.0
